Index,Product,Platform,Title,Price,Rating,Country.of.origin,Stock,Units.Sold,Product.url
568,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra / Note 20 5G [256GB+12GB/8GB] Samsung Malaysia Set (SME),1150.08,NA,United States,40,148,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-Note-20-5G-256GB-12GB-8GB-Samsung-Malaysia-Set-(SME)-i.195819162.3752905431
569,Samsung Note 20,Shopee,Samsung Note 20 LTE 8GB+256GB (10% Shopee CashBack) Samsung Malaysia Warranty(2 Premium Gift),1180.25,NA,China,18,199,https://shopee.sg/Samsung-Note-20-LTE-8GB-256GB-(10-Shopee-CashBack)-Samsung-Malaysia-Warranty(2-Premium-Gift)-i.212123526.7756677503
570,Samsung Note 20,QOO10,Samsung Galaxy Note20 - Order now Ultra l 5G l LTE l 4G l Local Set w Warranty,1181,5,China,NA,161,https://www.qoo10.sg/item/SAMSUNG-GALAXY-NOTE20-ORDER-NOW-ULTRA-L-5G-L-LTE-L-4G-L-LOCAL/680624199
571,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ( 8GB+256GB ) - Original Samsung Warranty,1183.52,NA,Mexico,300,128,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-(-8GB-256GB-)-Original-Samsung-Warranty-i.190781885.5746444213
572,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ( 8GB+256GB ) - Original Samsung Warranty,1183.52,NA,China,90,124,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-(-8GB-256GB-)-Original-Samsung-Warranty-i.190693860.4947941069
573,Samsung Note 20,Shopee,Samsung Galaxy Note 20 256GB Mystic Gray / Green / Bronze,1198,4.9,India,NA,160,https://shopee.sg/Samsung-Galaxy-Note-20-256GB-Mystic-Gray-Green-Bronze-i.163341072.6244124650
574,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G | Ultra 5G | 256GB Mystic Black / Bronze / White / Gray,1198,NA,United States,6,197,https://shopee.sg/Samsung-Galaxy-Note-20-5G-Ultra-5G-256GB-Mystic-Black-Bronze-White-Gray-i.288309465.5347839628
575,Samsung Note 20,Shopee,Samsung Galaxy Note 20 4G LTE /n980f (8GB+256GB) Original Samsung Warranty,1218.71,NA,Chile,42,146,https://shopee.sg/Samsung-Galaxy-Note-20-4G-LTE-n980f-(8GB-256GB)-Original-Samsung-Warranty-i.182864262.4147840158
576,Samsung Note 20,Shopee,GALAXY NOTE 20 4G (8GB/256 GB),1220,NA,Canada,10,153,https://shopee.sg/GALAXY-NOTE-20-4G-(8GB-256-GB)-i.95642156.4446640818
577,Samsung Note 20,QOO10,Samsung Note 20 5G | 1 Year Samsung Warranty,1250,5,India,NA,182,https://www.qoo10.sg/item/SAMSUNG-NOTE-20-5G-1-YEAR-SAMSUNG-WARRANTY/642013581
578,Samsung Note 20,Shopee,Samsung Galaxy Note 20 (Original Samsung Msia),1271.51,NA,Vietnam,24,119,https://shopee.sg/Samsung-Galaxy-Note-20-(Original-Samsung-Msia)-i.195838574.5752808782
579,Samsung Note 20,Shopee,Samsung Note 20 5G,1288,NA,China,1,159,https://shopee.sg/Samsung-Note-20-5G-i.92809352.4356618216
580,Samsung Note 20,Shopee,*Snapdragon 865+* N9810 Samsung Galaxy Note 20 5G (8GB+256GB) Global Version,1290,NA,Canada,6,110,https://shopee.sg/*Snapdragon-865-*-N9810-Samsung-Galaxy-Note-20-5G-(8GB-256GB)-Global-Version-i.154412546.4548581490
581,Samsung Note 20,Shopee,Samsung Galaxy Note 20 (8GB+256GB) Original Samsung Malaysia,1294.74,NA,United States,1,202,https://shopee.sg/Samsung-Galaxy-Note-20-(8GB-256GB)-Original-Samsung-Malaysia-i.203608946.6257509821
582,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G | 1 Year Samsung Warranty,1298,5,China,34,107,https://shopee.sg/Samsung-Galaxy-Note-20-5G-1-Year-Samsung-Warranty-i.48961570.7147603570
583,Samsung Note 20,Shopee,Bnib authentic Samsung galaxy note 20 ultra 5g,1300,NA,China,10,175,https://shopee.sg/Bnib-authentic-Samsung-galaxy-note-20-ultra-5g-i.228713547.7157708370
584,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G (N981) - 256GB ROM - Original Set,1306.71,NA,Russia,150,189,https://shopee.sg/Samsung-Galaxy-Note-20-5G-(N981)-256GB-ROM-Original-Set-i.190781885.5546462544
585,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G /n981b (8GB+256GB) Original Samsung Warranty,1306.71,NA,Vietnam,209,158,https://shopee.sg/Samsung-Galaxy-Note-20-5G-n981b-(8GB-256GB)-Original-Samsung-Warranty-i.182864262.6347838731
586,Samsung Note 20,Shopee,Samsung Note 20 Ultra 5G Local set,1309,5,China,3,181,https://shopee.sg/Samsung-Note-20-Ultra-5G-Local-set-i.52377417.6348263470
587,Samsung Note 20,Shopee,Samsung Original Set Galaxy Note 20 5g / Note 20,1310.05,NA,China,27,180,https://shopee.sg/Samsung-Original-Set-Galaxy-Note-20-5g-Note-20-i.225257370.4855316325
588,Samsung Note 20,Shopee,Samsung Galaxy Note 20 l 20 Ultra 5G Original Samsung Warranty,1321.96,NA,China,189,181,https://shopee.sg/Samsung-Galaxy-Note-20-l-20-Ultra-5G-Original-Samsung-Warranty-i.213733858.5648398704
589,Samsung Note 20,Shopee,BNIB AUTHENTIC SAMSUNG GALAXY NOTE 20 ultra 5g,1330,NA,China,5,148,https://shopee.sg/BNIB-AUTHENTIC-SAMSUNG-GALAXY-NOTE-20-ultra-5g-i.228713547.4057297538
590,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Series New 20 and 20 Ultra,1338.89,NA,Argentina,6,157,https://shopee.sg/Samsung-Galaxy-Note-20-Series-New-20-and-20-Ultra-i.213884517.6352803728
591,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ULTRA 5G (256/12GB) LOCAL SET 1 YEAR SAMSUNG OFFICIAL WARRANTY WITH FREE GIFTS,1339,5,United States,20,113,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-ULTRA-5G-(256-12GB)-LOCAL-SET-1-YEAR-SAMSUNG-OFFICIAL-WARRANTY-WITH-FREE-GIFTS-i.237608706.6846625939
592,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 4G/5G/SAMSUNG GALAXY NOTE 20 5G ULTRA [MY SET] 100% ORIGINAL WARRANTY BY SAMSUNG/READY STOCK,1341.9,NA,China,24,155,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-4G-5G-SAMSUNG-GALAXY-NOTE-20-5G-ULTRA-MY-SET-100-ORIGINAL-WARRANTY-BY-SAMSUNG-READY-STOCK-i.312958896.5055300548
593,Samsung Note 20,Shopee,Samsung Galaxy Note 20,1343.08,NA,China,3,163,https://shopee.sg/Samsung-Galaxy-Note-20-i.312958783.3555394296
594,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra ( 5g) 12gb / 256gb with 1 year Local singapore warranty / Model N986B,1348,NA,United States,1,149,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-(-5g)-12gb-256gb-with-1-year-Local-singapore-warranty-Model-N986B-i.80428455.5550437816
595,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G 256GB Mystic Gray / Green / Bronze,1348,5,United States,NA,95,https://shopee.sg/Samsung-Galaxy-Note-20-5G-256GB-Mystic-Gray-Green-Bronze-i.163341072.3644226990
596,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 256GB+12GB | 1 year Samsung warranty,1349,5,United States,3,134,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-256GB-12GB-1-year-Samsung-warranty-i.234696211.4648164916
597,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (Local Set),1353,5,Colombia,2,111,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(Local-Set)-i.21030308.4646301862
598,Samsung Note 20,Shopee,Samsung Galaxy Note 20 LTE,1363.02,NA,China,4,167,https://shopee.sg/Samsung-Galaxy-Note-20-LTE-i.290710286.3652946952
599,Samsung Note 20,Shopee,LOCAL WARRANTY SET - Samsung Note 20 Ultra 5G 12RAM/256GB (Free Protector),1365,5,United States,5,97,https://shopee.sg/LOCAL-WARRANTY-SET-Samsung-Note-20-Ultra-5G-12RAM-256GB-(Free-Protector)-i.998058.5747581504
600,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ULTRA 5G (12/256GB) LOCAL SET 1 YEAR SAMSUNG WARRANTY + FREE TEMP.GLASS + FREE COVER,1369,NA,United Kingdom,20,94,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-ULTRA-5G-(12-256GB)-LOCAL-SET-1-YEAR-SAMSUNG-WARRANTY-FREE-TEMP.GLASS-FREE-COVER-i.314403751.6156645847
601,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G (SM-N981) 256GB ROM,1377.1,NA,China,180,113,https://shopee.sg/Samsung-Galaxy-Note-20-5G-(SM-N981)-256GB-ROM-i.223241266.6252825542
602,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ( 8GB+256GB ) - Original Samsung Warranty,1377.1,NA,China,60,92,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-(-8GB-256GB-)-Original-Samsung-Warranty-i.190713770.4352814667
603,Samsung Note 20,Shopee,Samsung Note 20 LTE/5G 8GB RAM+256GB ROM,1377.1,NA,United States,30,113,https://shopee.sg/Samsung-Note-20-LTE-5G-8GB-RAM-256GB-ROM-i.319182342.3457014703
604,Samsung Note 20,Shopee,Samsung Galaxy Note 20 4G LTE /N980F (8GB/256GB) Original Samsung Set + 5 Free Gift Worth RM1000,1377.1,NA,China,15,114,https://shopee.sg/Samsung-Galaxy-Note-20-4G-LTE-N980F-(8GB-256GB)-Original-Samsung-Set-5-Free-Gift-Worth-RM1000-i.190770364.7447747801
605,Samsung Note 20,Shopee,Samsung Galaxy Note 20/20 5G/Note 20 Ultra 5G,1378.28,NA,United States,108,105,https://shopee.sg/Samsung-Galaxy-Note-20-20-5G-Note-20-Ultra-5G-i.209046637.4452819084
606,Samsung Note 20,Shopee,samsung galaxy note 20/20 5G/20Ultra,1378.28,NA,Indonesia,27,127,https://shopee.sg/samsung-galaxy-note-20-20-5G-20Ultra-i.213704379.7552821141
607,Samsung Note 20,Shopee,Samsung Galaxy Note 20 LTE | 8GB + 256GB Original Set + Free Gift,1384.26,NA,Chile,6,130,https://shopee.sg/Samsung-Galaxy-Note-20-LTE-8GB-256GB-Original-Set-Free-Gift-i.227172754.6052805201
608,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (12GB+256GB) * Singapore Samsung 1 Year Warranty*,1388,NA,Indonesia,15,95,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(12GB-256GB)-*-Singapore-Samsung-1-Year-Warranty*-i.154412546.4448118057
609,Samsung Note 20,Shopee,Samsung Galaxy note 20 ultra 5G - 1 year Samsung warranty,1390,NA,Pakistan,1,139,https://shopee.sg/Samsung-Galaxy-note-20-ultra-5G-1-year-Samsung-warranty-i.298590965.7549941517
610,Samsung Note 20,Shopee,Samsung Galaxy Note 20 8GB + 256GB 5G Dual Sim LTE - Original / Brand New / Global Set / Global,1399,NA,Japan,60,134,https://shopee.sg/Samsung-Galaxy-Note-20-8GB-256GB-5G-Dual-Sim-LTE-Original-Brand-New-Global-Set-Global-i.91295375.5154167001
611,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (Singapore Set),1399,4.5,Thailand,13,110,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(Singapore-Set)-i.19562560.3847582549
612,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra Mystic Bronze Local Set,1400,NA,China,1,91,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-Mystic-Bronze-Local-Set-i.18401827.4757733698
613,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra Bronze,1400,NA,Thailand,1,107,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-Bronze-i.282489875.7748390230
614,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G | 1 Year Official Warranty,1407,NA,China,2,91,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-1-Year-Official-Warranty-i.223570.3159389764
615,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G 8GB + 256GB,1417,NA,China,5,79,https://shopee.sg/Samsung-Galaxy-Note-20-5G-8GB-256GB-i.312964924.3255455552
616,Samsung Note 20,QOO10,Samsung ElectronicsSamsung Note 20 Ultra 5G Phone 1 Year Samsung Warranty,1428,3,United States,NA,80,https://www.qoo10.sg/item/SAMSUNG-ELECTRONICS-SAMSUNG-NOTE-20-ULTRA-5G-PHONE-1-YEAR-SAMSUNG-WARRANTY/680655626
617,Samsung Note 20,EZBUY,Samsung Galaxy Note 20 Ultra 5G (Singapore Set),1443,NA,Chile,NA,88,https://ezbuy.sg/product/475889631.html?keywords=samsung%20note%2020&baseGpid=475889630&pl=1&ezspm=1.20000000.22.0.0
618,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra | Note 20 <<>>,1444.8,NA,China,70,67,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-Note-20-Gift-Worth-Rm699--i.221473270.4652808544
619,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G (N981) | 8GB+256GB Samsung Warranty,1468.61,NA,China,4,118,https://shopee.sg/Samsung-Galaxy-Note-20-5G-(N981)-8GB-256GB-Samsung-Warranty-i.268036607.7652798360
620,Samsung Note 20,Shopee,Samsung Note 20 Ultra 5G | 12RAM 256GB | Snapdragon 865+ 5G | 120Hz (Brand newset + 1 year warranty with Freegift),1480.7,NA,China,45,97,https://shopee.sg/Samsung-Note-20-Ultra-5G-12RAM-256GB-Snapdragon-865-5G-120Hz-(Brand-newset-1-year-warranty-with-Freegift)-i.319212082.4856922281
621,Samsung Note 20,Shopee,[Snapdragon] Samsung Galaxy Note 20 5G 8+256GB MH,1498,NA,China,3,59,https://shopee.sg/-Snapdragon-Samsung-Galaxy-Note-20-5G-8-256GB-MH-i.331846.6747934083
622,Samsung Note 20,Shopee,SAMSUNG Galaxy Note 20 -5G- Original Product,1514.37,NA,Chile,9,101,https://shopee.sg/SAMSUNG-Galaxy-Note-20-5G-Original-Product-i.301730123.4050827400
623,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G (N981) - 256GB ROM - Original Set,1517.89,NA,United States,30,83,https://shopee.sg/Samsung-Galaxy-Note-20-5G-(N981)-256GB-ROM-Original-Set-i.190713770.4352814666
624,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G / N981B (8GB/256GB) Original Samsung Set + 5 Free Gift Worth RM1000,1517.89,NA,United States,30,64,https://shopee.sg/Samsung-Galaxy-Note-20-5G-N981B-(8GB-256GB)-Original-Samsung-Set-5-Free-Gift-Worth-RM1000-i.190770364.3747841714
625,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ULTRA (12GB+256GB) - Original Samsung Warranty,1518.92,NA,China,111,93,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-ULTRA-(12GB-256GB)-Original-Samsung-Warranty-i.190775726.3446568429
626,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 5G,1519.07,NA,China,5,69,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-5G-i.217560276.3752910915
627,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G | 8GB + 256GB Original Set + Free Gift,1525.05,NA,United States,6,96,https://shopee.sg/Samsung-Galaxy-Note-20-5G-8GB-256GB-Original-Set-Free-Gift-i.227172754.6652808838
628,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 | NOTE 20 ULTRA | 256GB | ALL COLOURS | SG WARRANTY,1548,NA,Colombia,120,56,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-NOTE-20-ULTRA-256GB-ALL-COLOURS-SG-WARRANTY-i.185875203.3846777394
629,Samsung Note 20,Shopee,Samsung Galaxy Note 20 5G | 1 Year Samsung Warranty - Telco Activated Set,1598,5,China,13,76,https://shopee.sg/Samsung-Galaxy-Note-20-5G-1-Year-Samsung-Warranty-Telco-Activated-Set-i.24889654.3847564785
630,Samsung Note 20,Shopee,Samsung Note 20 Ultra 12GB+256GB (10% Shopee CashBack) Samsung Malaysia Warranty,1610.36,NA,China,21,83,https://shopee.sg/Samsung-Note-20-Ultra-12GB-256GB-(10-Shopee-CashBack)-Samsung-Malaysia-Warranty-i.212123526.4656681787
631,Samsung Note 20,Shopee,SAMSUNG GALAXY NOTE 20 ULTRA 5G,1623.48,NA,China,6,50,https://shopee.sg/SAMSUNG-GALAXY-NOTE-20-ULTRA-5G-i.225230588.6946623709
632,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (Snapdragon) 256GB | 6 Months Local Warranty,1632,NA,China,3,45,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(Snapdragon)-256GB-6-Months-Local-Warranty-i.223570.6654164321
633,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra (Original Samsung Msi),1693.88,NA,China,16,56,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-(Original-Samsung-Msi)-i.195838574.3749333791
634,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G 8GB + 256GB,1695.05,NA,United Kingdom,5,66,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-8GB-256GB-i.312964924.3655388189
635,Samsung Note 20,Shopee,"Samsung Note 20 Ultra 6.9"" Sm-n986bzkgxsp-256gb-5g-blk",1698,5,Japan,9999,58,https://shopee.sg/Samsung-Note-20-Ultra-6.9-Sm-n986bzkgxsp-256gb-5g-blk-i.264848463.4450198928
636,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (SM-N986) 256GB ROM,1711.48,NA,China,180,47,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(SM-N986)-256GB-ROM-i.223241266.6252825555
637,Samsung Note 20,Shopee,Samsung Original Set Galaxy Note 20 Ultra,1716.63,NA,United States,27,48,https://shopee.sg/Samsung-Original-Set-Galaxy-Note-20-Ultra-i.225257370.6255315768
638,Samsung Note 20,Shopee,[Snapdragon] Samsung Galaxy Note 20 Ultra MH,1738,5,Canada,7,51,https://shopee.sg/-Snapdragon-Samsung-Galaxy-Note-20-Ultra-MH-i.331846.4947471457
639,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G 12GB/256GB | 1 year Samsung Warranty,1739,NA,United States,15,37,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-12GB-256GB-1-year-Samsung-Warranty-i.292122711.7448631710
640,Samsung Note 20,Shopee,Galaxy Note 20 Ultra Bronze,1748.2,NA,China,1,36,https://shopee.sg/Galaxy-Note-20-Ultra-Bronze-i.225267772.5552808491
641,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G(N986)-256GB ROM- Samsung,1765.45,NA,China,12,57,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G(N986)-256GB-ROM-Samsung-i.268037154.5247133583
642,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (N986) | 12GB+256GB Samsung Warranty,1834.67,NA,United States,9,42,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(N986)-12GB-256GB-Samsung-Warranty-i.268036607.3752892403
643,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (SM-N986B/DS)(256GB)(Mystic White),1835.52,NA,China,3,48,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(SM-N986B-DS)(256GB)(Mystic-White)-i.214011663.3748179009
644,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (SM-N986B/DS)(256GB)(Mystic Bronze),1835.52,NA,China,6,35,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(SM-N986B-DS)(256GB)(Mystic-Bronze)-i.214011663.7748081645
645,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G | 1 Year Samsung Warranty,1898,4.8,India,27,57,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-1-Year-Samsung-Warranty-i.24889654.7647960045
646,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra,1898,NA,Vietnam,10,45,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-i.28897214.3349733047
647,Samsung Note 20,Shopee,Samsung Galaxy Note 20 Ultra 5G (12+256GB) Snapdragon 865+,1900,NA,United States,30,43,https://shopee.sg/Samsung-Galaxy-Note-20-Ultra-5G-(12-256GB)-Snapdragon-865--i.80891441.7448762025
648,Samsung Note 20,Lazada,**NEW RELEASE** Samsung Galaxy Note20 LTE 4G,1902,0,Indonesia,NA,32,https://www.lazada.sg/products/new-release-samsung-galaxy-note20-lte-4g-i1078376692-s4136150435.html?search=1
649,Samsung Note 20,Lazada,[Snapdragon 865+] Samsung Galaxy Note 20 5G N9810 256GB (8GB RAM) Mystic Bronze / Grey / Green,1904,0,China,NA,32,https://www.lazada.sg/products/snapdragon-865-samsung-galaxy-note-20-5g-n9810-256gb-8gb-ram-mystic-bronze-grey-green-i1096450888-s4232012855.html?search=1
650,Samsung Note 20,Lazada,**NEW RELEASE** Samsung Galaxy Note20 5G,1906,0,United States,NA,27,https://www.lazada.sg/products/new-release-samsung-galaxy-note20-5g-i1050846311-s3940418484.html?search=1
651,Samsung Note 20,Lazada,Samsung Galaxy Note 20 Ultra 5G (Local Singapore Set) IN-STOCK,1908,0,United States,NA,25,https://www.lazada.sg/products/samsung-galaxy-note-20-ultra-5g-local-singapore-set-in-stock-i1159418382-s4554764078.html?search=1
652,Samsung Note 20,Lazada,(Ready Stock Ship Out in 24 Hours) Samsung Galaxy Note 20 5G (256GB / 8GB)- 1 Year Samsung Singapore Warranty,1910,0,Colombia,NA,21,https://www.lazada.sg/products/ready-stock-ship-out-in-24-hours-samsung-galaxy-note-20-5g-256gb-8gb-1-year-samsung-singapore-warranty-i1109488260-s4285424975.html?search=1
653,Samsung Note 20,Lazada,Samsung Galaxy Note 20 Ultra 5G | Note 20 5G | Note 20 LTE | Free Gift | 1 Year Samsung Warranty | SG Local,1912,0,China,NA,20,https://www.lazada.sg/products/samsung-galaxy-note-20-ultra-5g-note-20-5g-note-20-lte-free-gift-1-year-samsung-warranty-sg-local-i1065826536-s4041882494.html?search=1
654,Samsung Note 20,Lazada,[Snapdragon 865+] Samsung Galaxy Note 20 Ultra 5G N9860 256GB (12GB RAM) Mystic Black / Bronze / White,1914,0,United States,NA,32,https://www.lazada.sg/products/snapdragon-865-samsung-galaxy-note-20-ultra-5g-n9860-256gb-12gb-ram-mystic-black-bronze-white-i1096488738-s4232106679.html?search=1
655,Samsung Note 20,Lazada,SAMSUNG GALAXY NOTE 20 5G | ULTRA 5G | 256GB,1916,0,China,NA,24,https://www.lazada.sg/products/samsung-galaxy-note-20-5g-ultra-5g-256gb-i1089214332-s4410356456.html?search=1
656,Samsung Note 20,Lazada,SAMSUNG GALAXY NOTE 20 | NOTE 20 ULTRA | 256GB | ALL COLOURS | SG WARRANTY,1918,0,United States,NA,29,https://www.lazada.sg/products/samsung-galaxy-note-20-note-20-ultra-256gb-all-colours-sg-warranty-i1069796546-s4073236064.html?search=1
657,Samsung Note 20,Lazada,Samsung Note 20 4G,1920,0,China,NA,21,https://www.lazada.sg/products/samsung-note-20-4g-i1084974909-s4180440606.html?search=1
658,Samsung Note 20,Lazada,SAMSUNG NOTE 20 ULTRA (SNAPDRAGON ) / 12GB RAM / 256GB / WHITE / EXPORT SET,1922,0,United States,NA,22,https://www.lazada.sg/products/samsung-note-20-ultra-snapdragon-12gb-ram-256gb-white-export-set-i1091216338-s4206230362.html?search=1
659,Samsung Note 20,Lazada,Samsung Galaxy Note 20 Ultra 5G Dual Sim N986BD 256GB (12GB RAM) Mystic Bronze / Black / White,1924,0,India,NA,21,https://www.lazada.sg/products/samsung-galaxy-note-20-ultra-5g-dual-sim-n986bd-256gb-12gb-ram-mystic-bronze-black-white-i1077346722-s4128230245.html?search=1
660,Samsung Note 20,Lazada,*Snapdragon 865+* N9810 Samsung Galaxy Note 20 5G (8GB+256GB) Global Version,1926,0,Pakistan,NA,17,https://www.lazada.sg/products/snapdragon-865-n9810-samsung-galaxy-note-20-5g-8gb256gb-global-version-i1096428155-s4231600716.html?search=1
661,Samsung Note 20,Lazada,**NEW RELEASE** Samsung Galaxy Note20 Ultra 5G,1928,5,China,NA,12,https://www.lazada.sg/products/new-release-samsung-galaxy-note20-ultra-5g-i1050746631-s3940214758.html?search=1
